,Unnamed: 0,address,zipcode,city,state,latitude,longitude,amount
485,485,3316 Tennyson Street,80212.0,Denver,CO,39.764322,-105.04368899999999,921065.0
486,486,3439 Wyandot Street,80211.0,Denver,CO,39.765194,-105.01468500000001,539519.0
487,487,1311 East 12th Avenue,80218.0,Denver,CO,39.735372999999996,-104.97150800000001,819299.0
488,488,249 South Gilpin Street,80209.0,Denver,CO,39.711952000000004,-104.96781499999999,785787.0
490,490,504 24th Street,80205.0,Denver,CO,39.751272,-104.98128600000001,616735.0
491,491,3503 Tejon Street,80211.0,Denver,CO,39.765984,-105.011346,1109969.0
493,493,667 Downing Street,80209.0,Denver,CO,39.704571,-104.973717,1901337.0
495,495,730 Franklin Street,80218.0,Denver,CO,39.727928999999996,-104.96796299999998,1427524.0
497,497,3550 Meade Street,80211.0,Denver,CO,39.766796,-105.035472,521203.0
498,498,2816 Humboldt Street,80205.0,Denver,CO,39.757498999999996,-104.96928899999999,494557.0
499,499,48 West Ellsworth Avenue,80223.0,Denver,CO,39.716326,-104.988727,739454.0
500,500,2827 West 23rd Avenue,80211.0,Denver,CO,39.751442,-105.022724,761669.0
501,501,2432 Stout Street,80205.0,Denver,CO,39.753613,-104.98248999999998,592596.0
502,502,231 Delaware Street,80223.0,Denver,CO,39.719914,-104.993169,596308.0
504,504,2050 Perry Street,80212.0,Denver,CO,39.748621,-105.039151,979002.0
507,507,3201 West 44th Avenue,80211.0,Denver,CO,39.776962,-105.028539,793922.0
508,508,2725 West 21st Avenue,80211.0,Denver,CO,39.748951,-105.02121100000001,611640.0
509,509,2215 York Street,80205.0,Denver,CO,39.749804,-104.960103,1111801.0
510,510,1640 East 18th Avenue,80218.0,Denver,CO,39.744572999999995,-104.967551,1161869.0
511,511,2815 West 36th Avenue,80211.0,Denver,CO,39.766983,-105.02238200000001,451959.0
513,513,870 Galapago Street,80204.0,Denver,CO,39.730230999999996,-104.99608799999999,581846.0
515,515,1660 Logan Street,80210.0,Denver,CO,39.686465999999996,-104.982453,515809.0
517,517,4570 West Moncrieff Place,80212.0,Denver,CO,39.762765,-105.04666100000001,702263.0
520,520,4154 Umatilla Street,80211.0,Denver,CO,39.773896,-105.012047,709260.0
521,521,1344 Humboldt Street,80218.0,Denver,CO,39.737691999999996,-104.969209,563197.0
522,522,2601 West 38th Avenue,80211.0,Denver,CO,39.769542,-105.019158,701117.0
525,525,2333 Emerson Street,80205.0,Denver,CO,39.751358,-104.97608400000001,470545.0
526,526,3276 Tennyson Street,80212.0,Denver,CO,39.763498,-105.043691,675929.0
528,528,622 South Pennsylvania Street,80209.0,Denver,CO,39.705242,-104.98126200000002,707279.0
529,529,2061 Gaylord Street,80205.0,Denver,CO,39.748028999999995,-104.961347,852108.0
530,530,2225 Vine Street,80205.0,Denver,CO,39.749947,-104.96257800000001,714963.0
531,531,1376 Monroe Street,80206.0,Denver,CO,39.738178000000005,-104.944754,484458.0
533,533,6 Lincoln Street,80209.0,Denver,CO,39.711432,-104.98663300000001,285001.0
536,536,1400 Utica Street,80204.0,Denver,CO,39.738658,-105.044848,562082.0
538,538,345 Lincoln Street,80203.0,Denver,CO,39.721861,-104.986566,529462.0
540,540,2760 West 40th Avenue,80211.0,Denver,CO,39.771803000000006,-105.02201000000001,562396.0
541,541,2322 West 31st Avenue,80211.0,Denver,CO,39.760628999999994,-105.015445,312858.0
545,545,1516 Emerson Street,80210.0,Denver,CO,39.688798999999996,-104.976607,690089.0
546,546,2951 Wyandot Street,80211.0,Denver,CO,39.759438,-105.01473100000001,500584.0
550,550,2462 Glenarm Place,80205.0,Denver,CO,39.752039,-104.979557,449665.0
552,552,3700 Sheridan Boulevard,80212.0,Denver,CO,39.767666,-105.05290600000001,426339.0
554,554,3415 Lawrence Street,80205.0,Denver,CO,39.765772999999996,-104.97474299999999,517706.0
555,555,4670 Osceola Street,80212.0,Denver,CO,39.781463,-105.03785,443494.0
557,557,2824 Humboldt Street,80205.0,Denver,CO,39.757571,-104.96929899999999,489893.0
558,558,4559 West 32nd Avenue,80212.0,Denver,CO,39.762342,-105.046477,523116.0
560,560,1157 Lafayette Street,80218.0,Denver,CO,39.734781,-104.970997,732253.0
561,561,2516 South Madison Street,80210.0,Denver,CO,39.670770000000005,-104.946207,1861485.0
562,562,3823 High Street,80205.0,Denver,CO,39.770474,-104.96506399999998,486919.0
567,567,742 West 9th Avenue,80204.0,Denver,CO,39.730391999999995,-104.997381,430416.0
568,568,2884 Milwaukee Street,80210.0,Denver,CO,39.665084,-104.952104,882453.0
569,569,2530 South Fillmore Street,80210.0,Denver,CO,39.670652000000004,-104.953325,1439929.0
570,570,2230 West 30th Avenue,80211.0,Denver,CO,39.759471000000005,-105.014096,413439.0
571,571,469 Steele Street,80206.0,Denver,CO,39.723811,-104.950142,2370886.0
574,574,641 Milwaukee Street,80206.0,Denver,CO,39.726357,-104.95237900000001,1396983.0
575,575,1625 Downing Street,80210.0,Denver,CO,39.686974,-104.973767,510637.0
577,577,3319 West 18th Avenue,80204.0,Denver,CO,39.745346000000005,-105.030294,614911.0
580,580,409 Orange Court,80220.0,Denver,CO,39.724238,-104.907547,661605.0
581,581,728 West 9th Avenue,80204.0,Denver,CO,39.730297,-104.997194,369027.0
582,582,2005 Gaylord Street,80205.0,Denver,CO,39.747152,-104.96131100000001,624967.0
585,585,2550 South Milwaukee Street,80210.0,Denver,CO,39.67023,-104.95187800000001,2331546.0
586,586,4174 Sheridan Boulevard,80212.0,Denver,CO,39.774312,-105.05291100000001,339981.0
587,587,2713 South Vrain Street,80236.0,Denver,CO,39.667326,-105.04611799999999,387457.0
591,591,2808 Lafayette Street,80205.0,Denver,CO,39.757271,-104.970525,826350.0
592,592,2938 Humboldt Street,80205.0,Denver,CO,39.759023,-104.96929399999999,929209.0
593,593,836 South Clarkson Street,80209.0,Denver,CO,39.701207000000004,-104.97775800000001,589254.0
594,594,2943 Vine Street,80205.0,Denver,CO,39.75909,-104.962551,706552.0
595,595,3311 Tejon Street,80211.0,Denver,CO,39.763487,-105.011527,914769.0
596,596,1927 West 33rd Avenue,80211.0,Denver,CO,39.763479,-105.010282,677773.0
599,599,1370 Sheridan Boulevard,80214.0,Denver,CO,39.737894,-105.05286799999999,398994.0
602,602,1286 Zenobia Street,80204.0,Denver,CO,39.736521999999994,-105.051759,1221462.0
605,605,1972 South Pennsylvania Street,80210.0,Denver,CO,39.680762,-104.981349,584386.0
609,609,3276 Olive Street,80207.0,Denver,CO,39.763397999999995,-104.906644,407485.0
612,612,2711 Zenobia Street,80212.0,Denver,CO,39.756277000000004,-105.05238899999999,622085.0
617,617,2450 Vine Street,80205.0,Denver,CO,39.75295,-104.96188300000001,751334.0
618,618,3336 West 34th Avenue,80211.0,Denver,CO,39.764534000000005,-105.030974,680010.0
619,619,3690 Wolff Street,80212.0,Denver,CO,39.767390999999996,-105.048533,718335.0
620,620,3568 Columbine Street,80210.0,Denver,CO,39.669857,-104.95614499999999,1619424.0
621,621,2515 South Cherry Street,80222.0,Denver,CO,39.67037,-104.93468500000002,486828.0
622,622,2322 West 31st Avenue,80211.0,Denver,CO,39.760628999999994,-105.015445,312858.0
623,623,3472 West 33rd Avenue,80211.0,Denver,CO,39.763633,-105.034024,756931.0
624,624,611 Corona Street,80218.0,Denver,CO,39.725944,-104.97438899999999,766214.0
626,626,3104 Meade Street,80211.0,Denver,CO,39.761416,-105.03546599999999,508874.0
627,627,3141 York Street,80205.0,Denver,CO,39.761511999999996,-104.960082,670243.0
628,628,7332 East Princeton Avenue,80237.0,Denver,CO,39.639901,-104.902328,286766.0
630,630,282 Inca Street,80223.0,Denver,CO,39.720807,-104.997235,409898.0
631,631,2700 Bellaire Street,80207.0,Denver,CO,39.754937,-104.936924,941115.0
632,632,2626 Gaylord Street,80210.0,Denver,CO,39.668853999999996,-104.96142900000001,450802.0
633,633,3723 Pecos Street,80211.0,Denver,CO,39.768605,-105.00674599999999,503489.0
635,635,2617 Marion Street,80205.0,Denver,CO,39.754926,-104.97246200000001,414148.0
637,637,2536 South Milwaukee Street,80210.0,Denver,CO,39.670506,-104.951879,1236504.0
640,640,2928 West 35th Avenue,80211.0,Denver,CO,39.765371,-105.0243,596382.0
641,641,2361 South Fillmore Street,80210.0,Denver,CO,39.673654,-104.954081,2977240.0
642,642,2769 West Denver Place,80211.0,Denver,CO,39.770488,-105.02231699999999,494409.0
643,643,2095 Emerson Street,80210.0,Denver,CO,39.678701000000004,-104.97714199999999,1021800.0
644,644,2120 West Virginia Avenue,80223.0,Denver,CO,39.707151,-105.012672,313949.0
645,645,1868 South Logan Street,80210.0,Denver,CO,39.682779,-104.982643,845097.0
646,646,3358 Clay Street,80211.0,Denver,CO,39.764317,-105.020292,373272.0
647,647,3349 Clay Street,80211.0,Denver,CO,39.764161,-105.02082800000001,747208.0
648,648,3826 Gilpin Street,80205.0,Denver,CO,39.770559000000006,-104.966797,627854.0
649,649,2522 Alton Street,80238.0,Denver,CO,39.752689000000004,-104.88158100000001,1006767.0
650,650,3609 Columbine Street,80123.0,Littleton,CO,39.620712,-105.03536499999998,414941.0
651,651,43 West Irvington Place,80223.0,Denver,CO,39.717762,-104.988721,596139.0
652,652,1007 Marion Street,80218.0,Denver,CO,39.732271000000004,-104.972105,977487.0
654,654,5553 Yost Court,80239.0,Denver,CO,39.795861,-104.82817,299735.0
656,656,2652 Front View Crescent Drive,80211.0,Denver,CO,39.749521,-105.019806,490579.0
657,657,1160 Lincoln Street,80210.0,Denver,CO,39.695485,-104.985979,1042040.0
658,658,923 26th Street,80205.0,Denver,CO,39.7565,-104.982258,347397.0
659,659,1037 26th Street,80205.0,Denver,CO,39.757256,-104.98328500000001,314465.0
661,661,45 South Yates Street,80219.0,Denver,CO,39.715872999999995,-105.05094299999999,344757.0
662,662,2534 West Argyle Place,80211.0,Denver,CO,39.761239,-105.01901399999998,341184.0
663,663,1177 South Dale Court,80219.0,Denver,CO,39.695011,-105.022172,429059.0
665,665,1209 Lipan Street,80204.0,Denver,CO,39.735561,-105.001899,395001.0
666,666,2525 Clay Street,80211.0,Denver,CO,39.754104999999996,-105.020756,326011.0
668,668,1152 Emerson Street,80210.0,Denver,CO,39.695615999999994,-104.976599,501761.0
671,671,2200 East 22nd Avenue,80205.0,Denver,CO,39.749263,-104.962946,522467.0
672,672,84 Inca Street,80223.0,Denver,CO,39.718128,-104.99728799999998,565155.0
674,674,1973 South Grant Street,80210.0,Denver,CO,39.680754,-104.984348,688176.0
679,679,3202 Vallejo Street,80211.0,Denver,CO,39.762172,-105.012598,985007.0
680,680,617 West 1st Avenue,80223.0,Denver,CO,39.718574,-104.99563700000002,479544.0
682,682,2533 Humboldt Street,80205.0,Denver,CO,39.753873,-104.969973,383249.0
684,684,3117 Tejon Street,80211.0,Denver,CO,39.761205,-105.011352,404573.0
685,685,3428 Osage Street,80211.0,Denver,CO,39.765028,-105.004949,1083059.0
686,686,2289 Uinta Street,80238.0,Denver,CO,39.750522,-104.893069,715011.0
689,689,920 King Street,80204.0,Denver,CO,39.731559999999995,-105.032978,355303.0
690,690,3101 Steele Street,80205.0,Denver,CO,39.760899,-104.95028700000002,634418.0
691,691,18 Fox Street,80223.0,Denver,CO,39.716957,-104.99481999999999,588438.0
692,692,4452 Newton Street,80211.0,Denver,CO,39.777637,-105.036629,512151.0
693,693,2540 South Birch Street,80222.0,Denver,CO,39.669652,-104.936523,456727.0
694,694,2409 South Lincoln Street,80210.0,Denver,CO,39.672803,-104.98667900000001,601849.0
695,695,679 Elati Street,80204.0,Denver,CO,39.727140999999996,-104.99426799999999,442749.0
700,700,2601 South High Street,80210.0,Denver,CO,39.669287,-104.965597,476264.0
702,702,1727 East 38th Avenue,80205.0,Denver,CO,39.770228,-104.966425,601400.0
703,703,4161 King Street,80211.0,Denver,CO,39.77425,-105.03371399999999,685600.0
704,704,205 Logan Street,80203.0,Denver,CO,39.719507,-104.982901,642922.0
707,707,916 Xavier Street,80204.0,Denver,CO,39.731533,-105.04953300000001,346983.0
709,709,5565 Yuba Way,80239.0,Denver,CO,39.797354999999996,-104.828315,337251.0
710,710,1300 East 21st Avenue,80205.0,Denver,CO,39.747881,-104.972059,4358892.0
711,711,3427 Clay Street,80211.0,Denver,CO,39.764990000000004,-105.02083600000002,459793.0
712,712,637 South Washington Street,80209.0,Denver,CO,39.704977,-104.979569,542439.0
713,713,1837 West 39th Avenue,80211.0,Denver,CO,39.770747,-105.00898899999999,728943.0
714,714,1601 East 17th Avenue,80206.0,Denver,CO,39.743196999999995,-104.95298500000001,864950.0
715,715,1849 Grove Street,80204.0,Denver,CO,39.746106,-105.027169,1255072.0
717,717,1145 Hudson Street,80220.0,Denver,CO,39.733726000000004,-104.923759,563501.0
720,720,2135 Grove Street,80211.0,Denver,CO,39.749593,-105.02718600000001,555870.0
721,721,4880 Leaf Court,80216.0,Denver,CO,39.785337,-104.986624,229021.0
722,722,1350 Logan Street,80210.0,Denver,CO,39.691951,-104.98243000000001,533549.0
726,726,4017 King Street,80211.0,Denver,CO,39.772267,-105.033383,582281.0
729,729,1696 Oneida Street,80224.0,Denver,CO,39.685513,-104.908022,500070.0
730,730,4021 Navajo Street,80211.0,Denver,CO,39.772242999999996,-105.004557,527407.0
731,731,617 East 6th Avenue,80203.0,Denver,CO,39.725815000000004,-104.979453,441745.0
732,732,2633 West Argyle Place,80211.0,Denver,CO,39.761546,-105.01978999999999,582690.0
733,733,1801 East 26th Avenue,80205.0,Denver,CO,39.754661,-104.965566,1449993.0
735,735,3541 Lafayette Street,80205.0,Denver,CO,39.766558,-104.97122900000001,749505.0
736,736,3629 Jason Street,80211.0,Denver,CO,39.767453,-104.99971399999998,385457.0
739,739,4879 Newton Street,80221.0,Denver,CO,39.785269,-105.03726,496191.0
742,742,1650 Washington Street,80210.0,Denver,CO,39.686559,-104.978974,779725.0
743,743,1951 South Milwaukee Street,80210.0,Denver,CO,39.680725,-104.95261799999999,751820.0
744,744,2737 West 24th Avenue,80211.0,Denver,CO,39.752547,-105.021395,643241.0
746,746,656 East Iowa Avenue,80210.0,Denver,CO,39.687340999999996,-104.979688,743857.0
748,748,2136 Perry Street,80212.0,Denver,CO,39.749489000000004,-105.038972,549146.0
749,749,329 Acoma Street,80223.0,Denver,CO,39.721558,-104.989626,956859.0
750,750,2001 East 24th Avenue,80205.0,Denver,CO,39.752126000000004,-104.963085,1000826.0
751,751,980 Marion Street,80218.0,Denver,CO,39.731838,-104.97147700000001,1193512.0
752,752,1122 West 10th Avenue,80204.0,Denver,CO,39.73188,-105.00234499999999,553029.0
754,754,454 Pennsylvania Street,80203.0,Denver,CO,39.723576,-104.98080300000001,754754.0
755,755,754 East 7th Avenue,80203.0,Denver,CO,39.727083,-104.978017,1045005.0
756,756,1228 Lipan Street,80204.0,Denver,CO,39.735844,-105.00120600000001,634228.0
757,757,2728 West 24th Avenue,80211.0,Denver,CO,39.752128000000006,-105.021178,316525.0
758,758,3186 Vallejo Street,80211.0,Denver,CO,39.761579,-105.012584,674375.0
759,759,1541 Steele Street,80206.0,Denver,CO,39.740998,-104.950434,698633.0
760,760,191 South Logan Street,80209.0,Denver,CO,39.713091999999996,-104.983051,506018.0
763,763,3376 West 37th Avenue,80211.0,Denver,CO,39.767144,-105.031702,543338.0
764,764,4042 Umatilla Street,80211.0,Denver,CO,39.772659000000004,-105.01206100000002,1008388.0
765,765,1580 Pennsylvania Street,80210.0,Denver,CO,39.687732000000004,-104.981256,1220606.0
766,766,1570 South Umatilla Street,80223.0,Denver,CO,39.687748,-105.012478,306190.0
767,767,1583 Ogden Street,80210.0,Denver,CO,39.688041999999996,-104.976078,586597.0
768,768,1140 Columbine Street,80206.0,Denver,CO,39.734561,-104.957127,264721.0
770,770,2840 Curtis Street,80205.0,Denver,CO,39.758835999999995,-104.979257,859090.0
772,772,4870 Quivas Street,80221.0,Denver,CO,39.785031,-105.007954,324507.0
776,776,4960 Bryant Street,80221.0,Denver,CO,39.786742,-105.018969,426319.0
778,778,4548 Clay Street,80211.0,Denver,CO,39.778748,-105.02018400000001,478950.0
779,779,1200 South Grant Street,80210.0,Denver,CO,39.694639,-104.98362900000001,509022.0
780,780,340 West Archer Place,80223.0,Denver,CO,39.715434,-104.993127,436528.0
781,781,3417 Lafayette Street,80205.0,Denver,CO,39.764851,-104.97122399999999,327810.0
783,783,4001 Wyandot Street,80211.0,Denver,CO,39.771893,-105.01499799999999,643874.0
788,788,2621 South Williams Street,80210.0,Denver,CO,39.669019,-104.966771,600655.0
789,789,380 South Pennsylvania Street,80209.0,Denver,CO,39.709680999999996,-104.981214,659431.0
790,790,994 South Emerson Street,80209.0,Denver,CO,39.698554,-104.97658799999999,856680.0
792,792,3327 Gaylord Street,80205.0,Denver,CO,39.763814,-104.961326,708712.0
793,793,3701 Zenobia Street,80212.0,Denver,CO,39.76765,-105.052396,724056.0
794,794,1940 West 39th Avenue,80211.0,Denver,CO,39.770253000000004,-105.01064299999999,562640.0
798,798,2821 West 34th Avenue,80211.0,Denver,CO,39.764659,-105.022654,654220.0
799,799,1860 Race Street,80206.0,Denver,CO,39.745872999999996,-104.963123,1028472.0
800,800,9288 East Mansfield Avenue,80237.0,Denver,CO,39.645748,-104.88071200000002,310117.0
802,802,1377 South Shoshone Street,80223.0,Denver,CO,39.691527,-105.011036,368303.0
803,803,3939 West 25th Avenue,80212.0,Denver,CO,39.754159,-105.039107,695270.0
804,804,2048 Ogden Street,80205.0,Denver,CO,39.748508,-104.974248,653776.0
808,808,425 Galapago Street,80204.0,Denver,CO,39.723135,-104.996692,627498.0
810,810,2640 South Marion Street,80210.0,Denver,CO,39.668665000000004,-104.97198300000001,345001.0
812,812,2332 Clarkson Street,80205.0,Denver,CO,39.751359,-104.976611,545816.0
813,813,2 South Pearl Street,80209.0,Denver,CO,39.716359000000004,-104.980088,610579.0
814,814,2929 South Elm Street,80222.0,Denver,CO,39.664790999999994,-104.930043,372075.0
815,815,223 Bannock Street,80223.0,Denver,CO,39.71985,-104.9912,604297.0
816,816,52 Lincoln Street,80203.0,Denver,CO,39.717506,-104.985874,792996.0
817,817,3032 Gaylord Street,80205.0,Denver,CO,39.760154,-104.960631,512985.0
818,818,1982 South Franklin Street,80210.0,Denver,CO,39.680575,-104.96840800000001,1401307.0
819,819,1532 East 31st Avenue,80205.0,Denver,CO,39.760524,-104.968749,1113750.0
821,821,120 South Grant Street,80209.0,Denver,CO,39.714275,-104.983538,529184.0
822,822,3414 West 3rd Avenue,80219.0,Denver,CO,39.721095,-105.03171699999999,362799.0
824,824,3914 Wyandot Street,80211.0,Denver,CO,39.770874,-105.014374,551158.0
826,826,435 Fillmore Street,80206.0,Denver,CO,39.723293,-104.95376599999999,1189567.0
827,827,2053 Ogden Street,80205.0,Denver,CO,39.748473,-104.974893,607472.0
834,834,217 South Pennsylvania Street,80209.0,Denver,CO,39.712540000000004,-104.981857,599088.0
835,835,1011 Humboldt Street,80218.0,Denver,CO,39.732277,-104.969796,3138332.0
836,836,3830 Zenobia Street,80212.0,Denver,CO,39.769905,-105.05175600000001,625808.0
837,837,219 Galapago Street,80223.0,Denver,CO,39.71976,-104.996683,453275.0
838,838,2510 South Gilpin Street,80210.0,Denver,CO,39.670969,-104.967285,609491.0
840,840,31 Fox Street,80223.0,Denver,CO,39.717191,-104.995508,545060.0
841,841,1732 South Trenton Street,80231.0,Denver,CO,39.685029,-104.89644399999999,271040.0
842,842,3757 Race Street,80205.0,Denver,CO,39.769182,-104.963769,523117.0
856,856,2698 Marion Street,80205.0,Denver,CO,39.75561,-104.97175800000001,753961.0
857,857,4521 Grant Street,80216.0,Denver,CO,39.77874,-104.98386799999999,364543.0
858,858,5330 West 51st Avenue,80212.0,Denver,CO,39.788577000000004,-105.054994,452326.0
861,861,2345 Walnut Street,80205.0,Denver,CO,39.757181,-104.98934399999999,651483.0
862,862,5044 Akron Street,80238.0,Denver,CO,39.789188,-104.883371,608355.0
863,863,3225 South Leyden Street,80222.0,Denver,CO,39.658439,-104.916905,477973.0
864,864,3525 West 24th Avenue,80211.0,Denver,CO,39.752589,-105.033805,1076103.0
865,865,1842 Hooker Street,80204.0,Denver,CO,39.746139,-105.028084,466875.0
866,866,4560 Sheridan Boulevard,80212.0,Denver,CO,39.77957,-105.05291299999999,399462.0
868,868,5026 Decatur Street,80221.0,Denver,CO,39.787991,-105.02129099999999,349499.0
869,869,1275 Franklin Street,80218.0,Denver,CO,39.736573,-104.96871000000002,1475702.0
870,870,2807 South Locust Street,80222.0,Denver,CO,39.66447,-104.91496000000001,338133.0
872,872,4029 Wyandot Street,80211.0,Denver,CO,39.772366,-105.015019,342904.0
875,875,2830 Eliot Street,80211.0,Denver,CO,39.757939,-105.02330400000001,581062.0
879,879,717 East 23rd Avenue,80205.0,Denver,CO,39.750929,-104.977667,586344.0
880,880,2633 South Race Street,80210.0,Denver,CO,39.668874,-104.964425,438879.0
881,881,5035 Stuart Street,80212.0,Denver,CO,39.788007,-105.043053,574613.0
882,882,675 South Clay Street,80219.0,Denver,CO,39.704390999999994,-105.020673,408540.0
883,883,9273 East Oxford Drive,80237.0,Denver,CO,39.642258,-104.881091,282227.0
886,886,796 South Washington Street,80209.0,Denver,CO,39.702174,-104.978926,623010.0
888,888,995 Irving Street,80204.0,Denver,CO,39.732785,-105.030151,401333.0
889,889,3145 Marion Street,80205.0,Denver,CO,39.761609,-104.97245500000001,449745.0
892,892,3104 Meade Street,80211.0,Denver,CO,39.761416,-105.03546599999999,508874.0
894,894,3123 Marion Street,80205.0,Denver,CO,39.761231,-104.972453,409810.0
895,895,1940 West 33rd Avenue,80211.0,Denver,CO,39.763025,-105.010755,1618099.0
896,896,3838 Vallejo Street,80211.0,Denver,CO,39.769973,-105.01321499999999,730945.0
897,897,1673 Jackson Street,80206.0,Denver,CO,39.743320000000004,-104.94334599999999,707398.0
898,898,2540 West 42nd Avenue,80211.0,Denver,CO,39.774029,-105.018084,377950.0
899,899,4463 Pennsylvania Street,80216.0,Denver,CO,39.777689,-104.981605,243167.0
900,900,3405 Walnut Street,80205.0,Denver,CO,39.767103000000006,-104.97649399999999,999000.0
901,901,841 Elati Street,80204.0,Denver,CO,39.729754,-104.994368,504946.0
902,902,3428 Bryant Street,80211.0,Denver,CO,39.764979,-105.018626,681240.0
904,904,49 South Clarkson Street,80209.0,Denver,CO,39.715524,-104.97831699999999,669491.0
905,905,3161 West Clyde Place,80211.0,Denver,CO,39.768572999999996,-105.02904699999999,619689.0
908,908,2466 South High Street,80210.0,Denver,CO,39.671811,-104.964933,516272.0
909,909,1517 East 36th Avenue,80205.0,Denver,CO,39.767175,-104.969105,502527.0
910,910,1409 West 34th Avenue,80211.0,Denver,CO,39.764628,-105.00331000000001,451836.0
912,912,1674 South Pennsylvania Street,80210.0,Denver,CO,39.686215000000004,-104.98128700000001,570014.0
913,913,729 East 10th Avenue,80203.0,Denver,CO,39.732219,-104.97805,627501.0
915,915,3135 Lafayette Street,80205.0,Denver,CO,39.761476,-104.971217,794846.0
916,916,1648 Little Raven Street,80202.0,Denver,CO,39.755745000000005,-105.00378799999999,1643666.0
917,917,4495 West Lakeridge Road,80219.0,Denver,CO,39.669672,-105.04632099999999,796379.0
918,918,2238 Clarkson Street,80205.0,Denver,CO,39.750231,-104.97661599999999,416099.0
919,919,2960 Arapahoe Street,80205.0,Denver,CO,39.7607,-104.978775,566936.0
921,921,1617 Wolff Street,80204.0,Denver,CO,39.742567,-105.048994,541256.0
922,922,3849 Jackson Street,80205.0,Denver,CO,39.7699,-104.94252900000001,404700.0
926,926,1441 East Wesley Avenue,80210.0,Denver,CO,39.673262,-104.970258,515150.0
927,927,1219 South Corona Street,80210.0,Denver,CO,39.694317,-104.974906,742784.0
929,929,1847 West 35th Avenue,80211.0,Denver,CO,39.765827,-105.00912,765738.0
930,930,1730 Julian Street,80204.0,Denver,CO,39.744685,-105.031135,513656.0
937,937,3355 West 18th Avenue,80204.0,Denver,CO,39.745346999999995,-105.030859,570638.0
939,939,5121 Quitman Street,80212.0,Denver,CO,39.790044,-105.04076699999999,614288.0
940,940,3276 Olive Street,80207.0,Denver,CO,39.763397999999995,-104.906644,407485.0
941,941,1340 Vrain Street,80204.0,Denver,CO,39.737295,-105.046026,550389.0
942,942,2649 South Race Street,80210.0,Denver,CO,39.668464,-104.964428,570569.0
943,943,5115 Sheridan Boulevard,80212.0,Denver,CO,39.789071,-105.053477,404071.0
944,944,1577 Saint Paul Street,80206.0,Denver,CO,39.741655,-104.95160700000001,749783.0
945,945,4261 Hooker Street,80211.0,Denver,CO,39.775918,-105.02908300000001,668945.0
946,946,3527 Gaylord Street,80205.0,Denver,CO,39.766298,-104.961322,573050.0
947,947,4732 West 33rd Avenue,80212.0,Denver,CO,39.763661,-105.04855400000001,353874.0
948,948,1264 Washington Street,80203.0,Denver,CO,39.736340000000006,-104.978398,713218.0
950,950,401 Clarkson Street,80218.0,Denver,CO,39.722639,-104.97783999999999,558656.0
951,951,1617 East Alameda Avenue,80209.0,Denver,CO,39.71127,-104.96836299999998,2816014.0
953,953,8442 East 49th Place,80238.0,Denver,CO,39.786704,-104.889982,559389.0
955,955,4918 Harlan Street,80212.0,Denver,CO,39.785999,-105.062265,446375.0
958,958,2846 Lafayette Street,80205.0,Denver,CO,39.75792,-104.970527,598498.0
961,961,3170 East 5th Avenue,80206.0,Denver,CO,39.723955,-104.95026299999999,1510488.0
962,962,341 Clarkson Street,80218.0,Denver,CO,39.721009,-104.977825,516926.0
964,964,3444 Navajo Street,80211.0,Denver,CO,39.765295,-105.00401299999999,931185.0
970,970,1735 West 33rd Avenue,80211.0,Denver,CO,39.763565,-105.00728799999999,1837207.0
971,971,663 South High Street,80209.0,Denver,CO,39.704511,-104.96548899999999,1825102.0
972,972,1312 South Edison Way,80222.0,Denver,CO,39.692471000000005,-104.93029399999999,529539.0
973,973,321 West 3rd Avenue,80223.0,Denver,CO,39.721102,-104.99256299999999,556510.0
974,974,1085 Jersey Street,80220.0,Denver,CO,39.733336,-104.919793,551486.0
975,975,1362 Mariposa Street,80204.0,Denver,CO,39.738018,-105.00241899999999,480144.0
976,976,1827 Pearl Street,80203.0,Denver,CO,39.745378,-104.98016899999999,739976.0
980,980,3216 Vine Street,80205.0,Denver,CO,39.762346,-104.96186000000002,446856.0
981,981,1409 East 24th Avenue,80205.0,Denver,CO,39.75219,-104.970502,459123.0
982,982,84 Inca Street,80223.0,Denver,CO,39.718128,-104.99728799999998,565155.0
983,983,2251 Hooker Street,80211.0,Denver,CO,39.751018,-105.02875800000001,813280.0
984,984,2435 West Argyle Place,80211.0,Denver,CO,39.761415,-105.016626,529976.0
987,987,1070 Mariposa Street,80204.0,Denver,CO,39.733406,-105.002452,391088.0
988,988,2725 West 21st Avenue,80211.0,Denver,CO,39.748951,-105.02121100000001,611640.0
990,990,3900 Wyandot Street,80211.0,Denver,CO,39.770646,-105.014375,545621.0
992,992,1160 Lincoln Street,80210.0,Denver,CO,39.695485,-104.985979,1042040.0
993,993,5095 Alcott Street,80221.0,Denver,CO,39.789097,-105.01731000000001,335557.0
994,994,3050 West 36th Avenue,80211.0,Denver,CO,39.766256,-105.026627,674958.0
995,995,4737 Zuni Street,80211.0,Denver,CO,39.782689000000005,-105.016152,399160.0
996,996,777 South Ogden Street,80209.0,Denver,CO,39.702502,-104.976074,867040.0
997,997,785 South Ogden Street,80209.0,Denver,CO,39.702402,-104.976074,618392.0
998,998,1314 Lipan Street,80204.0,Denver,CO,39.737212,-105.00118400000001,765491.0
999,999,1554 Marion Street,80218.0,Denver,CO,39.741088,-104.971796,668248.0
1000,1000,1564 Newton Street,80204.0,Denver,CO,39.741993,-105.03666000000001,548099.0
