,summary,description,neighborhood_overview,availability_30,availability_60,availability_90,availability_365,price,cleaning_fee,security_deposit,accommodates,bedrooms,bathrooms,property_type,room_type,latitude,longitude,zipcode,price_bin,Log_Price,areas,Reservations_In_Next_90_Days,types,nlp_topic
3028,"Brand new separate unit above garage!  Approx. 600 sq foot one bedroom apartment. Two blocks from Denver City Park.  Denver Zoo and Nature and Science Museum located in City Park!  Short walk to numerous restaurants on 17th street.  Short cab/uber to downtown Denver, Coors field, Mile High Stadium, etc.","Brand new separate unit above garage!  Approx. 600 sq foot one bedroom apartment. Two blocks from Denver City Park.  Denver Zoo and Nature and Science Museum located in City Park!  Short walk to numerous restaurants on 17th street.  Short cab/uber to downtown Denver, Coors field, Mile High Stadium, etc. Available for questions via text or email. Explore the beautiful neighborhood of City Park and Uptown! Grab an espresso at Cafe Miriam and go for a walk in City Park...Cafe Miriam also serves crepes and sandwiches.   Or go for a short walk to Syrup for a full breakfast!  Vine St Pub is a great brewery with great food (one of our favorites for lunch or dinner!).  There are a number of other restaurants further east on 17th (approx. 15 min walk).   White Pie, Humboldt Farm Fish&  Wine, and Dos Santos just to name a few of our other favorites.  The Thin Man is great local neighborhood bar for a late night drink! Scoops is the local ice cream shop on 22nd and Humboldt! Great central spot wi","Explore the beautiful neighborhood of City Park and Uptown! Grab an espresso at Cafe Miriam and go for a walk in City Park...Cafe Miriam also serves crepes and sandwiches.   Or go for a short walk to Syrup for a full breakfast!  Vine St Pub is a great brewery with great food (one of our favorites for lunch or dinner!).  There are a number of other restaurants further east on 17th (approx. 15 min walk).   White Pie, Humboldt Farm Fish&  Wine, and Dos Santos just to name a few of our other favorites.  The Thin Man is great local neighborhood bar for a late night drink! Scoops is the local ice cream shop on 22nd and Humboldt!",24,51,81,81,150,100,250,4,1,1.0,Guesthouse,Entire home/apt,39.7484,-104.96248999999999,80205,100_200,2.17609125905568,central,9,0,4
3031,"This spacious fully renovated garden-level guest suite in West Denver is your home away from home with a kitchenette, 2 bedrooms, 1 bath and den. With easy highway access, the mountains or downtown are easily accessible. It's a short distance to sports and music venues. ~We live upstairs with 2 dogs, so you may hear us moving about. Dogs may bark when people come and go.~ ~Shared entrance with separate guest stairway to apartment~","This spacious fully renovated garden-level guest suite in West Denver is your home away from home with a kitchenette, 2 bedrooms, 1 bath and den. With easy highway access, the mountains or downtown are easily accessible. It's a short distance to sports and music venues. ~We live upstairs with 2 dogs, so you may hear us moving about. Dogs may bark when people come and go.~ ~Shared entrance with separate guest stairway to apartment~ The lower-level of our West Denver home is decorated with art and knick-knacks from our travels around the world. Cozy up in the den and enjoy free wifi, borrow a book or a board game, or binge watch shows on the large SmartTV. Netflix, Amazon Prime, Hulu Live — we have them all!  The suite sleeps 5 with two themed bedrooms. The India Room, with decor purchased in or inspired by our trips to India and the Middle East, has a queen-size bed, as well as a futon that folds out into a full-size bed. This room has has a second TV with Roku. Pappaw's Room is decorat","Barnum West is very conveniently located, and our house is a block away from Highway 6 making it really easy to get around town.  If you want dining and shopping options near the house, we recommend Bel Mar in Lakewood. They have a movie theater, Target and other shops.  For walking or jogging, nearby Sloan’s Lake has a 2.6 mile path around it with great views of both downtown and the mountains.  Distance to local attractions: Mile High Stadium — 3 miles Pepsi Center — 4 miles Downtown & Coors Field — 5 miles Red Rocks — 12 miles Denver International Airport — 28 miles Arapahoe Basin Ski Area — 60 miles Rocky Mountain National Park — 65 miles Other attractions nearby: Nearby: Sloans Lake, Ruby Hill Park, Lakewood Bel Mar Shopping.",24,46,76,94,99,50,0,5,2,1.0,Guest suite,Entire home/apt,39.72364,-105.05236000000001,80204,under_100,1.9956351945975501,central,14,3,0
3038,"Beautiful new and very spacious home with 6 bedrooms (5 traditional bedrooms plus large loft area and several other spaces for additional sleeping) and 4 bathrooms (3 full and 1 half). Easy access to and from the airport and downtown via light rail or car. Large loft with open space, mountain views, extra sleeping areas and a full movie theater (200 inch projection). Well suited for larger groups, corporate stays and long rentals. Early check in & late check out available. 420 Friendly","Beautiful new and very spacious home with 6 bedrooms (5 traditional bedrooms plus large loft area and several other spaces for additional sleeping) and 4 bathrooms (3 full and 1 half). Easy access to and from the airport and downtown via light rail or car. Large loft with open space, mountain views, extra sleeping areas and a full movie theater (200 inch projection). Well suited for larger groups, corporate stays and long rentals. Early check in & late check out available. 420 Friendly New luxurious house build in 2016. Luxury amenities and fully furnished. Has a large fully stocked formal kitchen plus several dining living and other open spaces. Large loft on the 4th level with flexible sleeping set up in addition to a movie theater. Additional 1000 square foot basement with full bathroom beds and flexibility for set up for your groups needs. The entire house. There is also a 1000 square foot basement in addition to what's pictured that is being further finished (already has bed set u","Nice neighborhood in a great location with convenient access to the airport, light rail and all that downtown has to offer. Driveway parking in addition to unlimited street parking.",30,60,90,365,499,299,1500,16,6,4.0,House,Entire home/apt,39.78565,-104.76337,80249,200_or_more,2.69810054562339,northeast,0,1,0
3039,"Unwind and enjoy the city in our Cozy and Clean Guest Suite!  We live in the main, separable part of the property and are excited for you to use our space as a home base for which to decompress or explore the city! Please note, the space does not include a formal living room, but it includes a small dining area in the foyer and a large covered porch. It also includes a kitchenette, but does not have a full kitchen. No smoking is allowed on the premises. 420 friendly in non-smoking forms only.","Unwind and enjoy the city in our Cozy and Clean Guest Suite!  We live in the main, separable part of the property and are excited for you to use our space as a home base for which to decompress or explore the city! Please note, the space does not include a formal living room, but it includes a small dining area in the foyer and a large covered porch. It also includes a kitchenette, but does not have a full kitchen. No smoking is allowed on the premises. 420 friendly in non-smoking forms only. The space is part of a home build in the 1800s, so it is full of charm, yet clean and modern. You’ll love sipping coffee in the morning, or winding down with a glass of wine on the front porch swing after a long day of exploring. Guests have private access to the front patio, foyer, and upstairs of the unit, including two bedrooms and 1.5 baths. Guests are also welcome to park on the parking pad in the back alley. Please note, there is no formal living room in this suite. We want to honor your pri",0,22,52,81,81,94,50,0,4,2,1.5,Guest suite,Entire home/apt,39.67002,-104.98151999999999,80210,under_100,1.9731278535997,south,9,3,5
3044,"Unwind and relax in our Spacious Private Suite after a day touring the city or hiking the mountains! This location gives you the best of all Denver has to offer. You can be in downtown Denver or at Red Rocks Amphitheater in less than 20 minutes.  We live in the main, separable part of the property and are excited for you to use our space as a home base to decompress or plan your next adventure!","Unwind and relax in our Spacious Private Suite after a day touring the city or hiking the mountains! This location gives you the best of all Denver has to offer. You can be in downtown Denver or at Red Rocks Amphitheater in less than 20 minutes.  We live in the main, separable part of the property and are excited for you to use our space as a home base to decompress or plan your next adventure! Our unit is a private master suite that is completely separated from the main living areas. Guests will begin their stay with ample free parking, and enter around the side of the house to find their own private entrance with keypad. The master bedroom boasts a queen-size mattress and sleeper sofa, perfect for up to 4 guests. The suite also includes a fully stocked kitchenette, with mini fridge, microwave, flatware, hot pot and complimentary coffee and tea bar. Through the main bedroom guests will find an oversized walk-in closet that connects to a private master bathroom complete with glass show","The neighborhood is an established, quiet community with many long-time residents. Streets are wide with sidewalks, which makes for pleasant evening walks up to the park at the end of the block. The park has a huge open space to throw a Frisbee, as well as a path and benches around to sit and relax.",29,59,88,88,74,55,0,2,1,1.0,Guest suite,Entire home/apt,39.6458,-105.05985,80235,under_100,1.86923171973098,southwest,2,3,5
3061,Welcome to our cute little townhouse in one of the best locations in Denver. Stroll down for morning coffee and relax at the end of the day with a cocktail and dinner at one of the many fabulous restaurants nearby. Enjoy exploring the neighborhood or partake in the best shopping in the Rocky Mountains all within a short walk.,"Welcome to our cute little townhouse in one of the best locations in Denver. Stroll down for morning coffee and relax at the end of the day with a cocktail and dinner at one of the many fabulous restaurants nearby. Enjoy exploring the neighborhood or partake in the best shopping in the Rocky Mountains all within a short walk. We have a small back yard and patio where you can sit, relax and read or have dinner.  Our place is not a condo. It has no-one above or below and is on ground level with a front and back yard! ♥  If you have a car, our private covered carport is right behind my home. There is a stacked washer/dryer in the bathroom. There are neighbors in close proximity so please keep the noise level low or you may find you get a friendly visit from them. Access to townhome is by private front door from the street or back door from the carport and back yard. Please note the short walkway from the back door to the back yard gate is shared. You have the whole house and yard and carp","Cherry Creek North is a 16-block, pedestrian-friendly, premier outdoor shopping and dining neighborhood that is home to hundreds of galleries, boutiques, restaurants, spas and much more. And, it's conveniently located just 5 miles from downtown Denver! It's also just a 3 minute walk to Cherry Creek Mall,  the Rocky Mountain region's premier shopping environment with over 160 shops, including 40 stores exclusive to the area such as Neiman Marcus, Tiffany & Co., Burberry, Louis Vuitton, David Yurman, and Tory Burch.",30,46,76,113,150,100,1500,2,1,1.0,Townhouse,Entire home/apt,39.7238,-104.9536,80206,100_200,2.17609125905568,central,14,5,2
3076,"Unwind and enjoy the city in our Cozy and Clean Guest Suite! We're new hosts on Airbnb and super excited to begin having guests stay at our recently furnished guest space. We live in the main, separable part of the property and are excited for you to use our space as a home base for which to decompress or explore the city!","Unwind and enjoy the city in our Cozy and Clean Guest Suite! We're new hosts on Airbnb and super excited to begin having guests stay at our recently furnished guest space. We live in the main, separable part of the property and are excited for you to use our space as a home base for which to decompress or explore the city! With a handful of board games, card games and puzzles, there is always some way to wind down your night or liven it up! As time goes by more decorations will be added to give you a real sense of Denver, from the city to the national parks! There is an Air Bnb Parking space just to the right of the driveway. Closest Park - n - Ride is about a mile and a half away at the Alameda Station. Bus stops around the corner.",0,28,53,82,82,113,50,0,6,2,1.0,Guest suite,Entire home/apt,39.718740000000004,-105.02311,80219,100_200,2.05307844348342,south,8,3,5
3077,"Our home is mostly quite. Quite time is from 10pm-6am. We are 420 friendly. In designated areas. You're welcome to eat with us, at an additional cost. We ask that you maintain cleanliness throughout your stay. Please keep in mind, this is a Shared living space. When you shower, please clean the tub/shower after each use. Cleaning products and other supplies have been provided for your convenience.","Our home is mostly quite. Quite time is from 10pm-6am. We are 420 friendly. In designated areas. You're welcome to eat with us, at an additional cost. We ask that you maintain cleanliness throughout your stay. Please keep in mind, this is a Shared living space. When you shower, please clean the tub/shower after each use. Cleaning products and other supplies have been provided for your convenience.",0,30,60,90,365,49,15,0,1,1,1.5,House,Shared room,39.78562,-104.73510999999999,80249,under_100,1.69019608002851,northeast,0,1,2
3079,"Luxury and Victorian charm come together in this boutique hotel Studio-Suite located in the Capitol Hill area of Denver. Centrally located just blocks East of Downtown Denver. Easy access from and to Denver Airport. Walk to Cheesemen Park, City Park, famous restaurants on 17th Ave, and just a short ride to Downtown/Convention Center. This unit is run like a short term rental apartment, not like a hotel room.","Luxury and Victorian charm come together in this boutique hotel Studio-Suite located in the Capitol Hill area of Denver. Centrally located just blocks East of Downtown Denver. Easy access from and to Denver Airport. Walk to Cheesemen Park, City Park, famous restaurants on 17th Ave, and just a short ride to Downtown/Convention Center. This unit is run like a short term rental apartment, not like a hotel room.",0,21,48,76,343,50,60,0,2,0,1.0,Apartment,Entire home/apt,39.7396,-104.96472,80218,under_100,1.69897000433602,central,14,2,7
3083,"Unwind and enjoy the city in our Cozy and Clean Guest Suite!  We're new hosts on Airbnb and super excited to begin having guests stay at our recently furnished guest space.  We live in the main, separable part of the property and are excited for you to use our space as a home base for which to decompress or explore the city!","Unwind and enjoy the city in our Cozy and Clean Guest Suite!  We're new hosts on Airbnb and super excited to begin having guests stay at our recently furnished guest space.  We live in the main, separable part of the property and are excited for you to use our space as a home base for which to decompress or explore the city!",0,19,49,78,78,99,45,0,4,1,1.0,Guest suite,Entire home/apt,39.75564,-104.93288999999999,80207,under_100,1.9956351945975501,east,12,3,5
3084,"Unwind and enjoy the city in our Cozy and Clean Guest Suite!  We're new hosts on Airbnb and super excited to begin having guests stay at our recently furnished guest basement space. We live in the main, separable part of the property and are excited for you to use our space as a home base for which to decompress or explore the city!","Unwind and enjoy the city in our Cozy and Clean Guest Suite!  We're new hosts on Airbnb and super excited to begin having guests stay at our recently furnished guest basement space. We live in the main, separable part of the property and are excited for you to use our space as a home base for which to decompress or explore the city! Your space includes a living area w/ full-size futon, four bedrooms with queen beds, a desk/workspace, private entrance, private bathroom, and a basic kitchenette stocked with a microwave, fridge, and electric kettle. You'll have access to your entire private guest suite the only exception is we shear the laundry area. Living in Westwood offers residents an urban feel. Uber and car are the most convenient ways to get around Denver.",Living in Westwood offers residents an urban feel.,29,51,80,80,155,70,0,8,4,1.0,Guest suite,Entire home/apt,39.71002,-105.04699,80219,100_200,2.19033169817029,south,10,3,5
3090,"Unwind and enjoy the city in our Cozy and Clean Guest Suite! Guests will have access to our private 2 br / 1 ba garden-level guest suite in our home.  We live on the ground-level of our home, and are looking forward to you using our space as your home base to explore our city! Note - While your guest suite is fully private, your entrance is semi-private as it is our back door! You'll only see us if we are enjoying our sunroom or in our kitchen.","Unwind and enjoy the city in our Cozy and Clean Guest Suite! Guests will have access to our private 2 br / 1 ba garden-level guest suite in our home.  We live on the ground-level of our home, and are looking forward to you using our space as your home base to explore our city! Note - While your guest suite is fully private, your entrance is semi-private as it is our back door! You'll only see us if we are enjoying our sunroom or in our kitchen. We live close to I-70 which makes mountain access easy, and we’re also a short uber / lyft to downtown, RiNo, Cap Hill, and more!! Our home is remodeled with your own separate, semi-private entrance that leads to your space.  Note: The main level of the home is our private residence, so please feel free to come and go through our back entrance! To lock the door when you leave, push the Schlage button and turn the handle to the right. Our home is older and doesn’t have integrated AC, but we have a portable unit upstairs that helps keeps the basem",We’re in the north Park Hill neighborhood which we love! There is a brewery a few blocks away along with an ice cream shop and convenience store.,20,43,72,72,99,50,0,4,2,1.0,Guest suite,Entire home/apt,39.76185,-104.92924,80207,under_100,1.9956351945975501,east,18,3,5
3095,"-Happy Hippies & Furry Friends Welcome!  A  space for like minded people travelling to Denver, CO! Private basement apartment in the heart of the Sloan’s Lake neighbourhood, a few blocks from Seedstock Brewery, two blocks from Starbucks, Alamo Drafthouse & Barfly, a handful of Dispensaries, Tobins Liquor and Sloan’s lake itself. My home is also five minutes from King Soopers, Target and a strip of incredible restaurants with a lake front and skyline view, seven minutes from downtown.","-Happy Hippies & Furry Friends Welcome!  A  space for like minded people travelling to Denver, CO! Private basement apartment in the heart of the Sloan’s Lake neighbourhood, a few blocks from Seedstock Brewery, two blocks from Starbucks, Alamo Drafthouse & Barfly, a handful of Dispensaries, Tobins Liquor and Sloan’s lake itself. My home is also five minutes from King Soopers, Target and a strip of incredible restaurants with a lake front and skyline view, seven minutes from downtown. We strive to provide you with a home away from home. Guests will have complete privacy in the basement portion of the duplex. The basement apartment includes a living room, kitchen + breakfast area, full bathroom with shower and bedroom with a queen size bed sleeping two people comfortably. Additional sleeping is provided in the lounge area which sleeps one comfortably on the sofa bed - two at a push and two twin air mattresses which again sleep one person comfortably in each (these are the decent kind tha",0,28,58,88,241,76,40,0,6,1,1.0,Guest suite,Entire home/apt,39.73812,-105.04091000000001,80204,under_100,1.8808135922807898,central,2,3,0
3099,Unwind and enjoy the city in this cozy home!  I'm a new host on Airbnb and excited to begin having guests stay at this recently furnished guest space. The home is in the front and on the main floor on a quiet road in Park Hill.,"Unwind and enjoy the city in this cozy home!  I'm a new host on Airbnb and excited to begin having guests stay at this recently furnished guest space. The home is in the front and on the main floor on a quiet road in Park Hill. This home has 3 bedrooms, each with a queen bed and a closet in each with hangers. You will also be able to enjoy a large living space, complete with a couch, desk, beautiful focal fireplace and kitchenette.  The kitchenette includes a mini-fridge, electric kettle and microwave. There is also a set of bowls, plates, mugs and silverware for your use.  There is one bathroom with a bathtub/shower, iron, ironing board, and hairdryer included for your convenience. You will have access to the front of the home. Access is by keypad. I am available by email or text at any point during your stay. I also live on the premises so I can be available for emergencies or quick questions if needed. You will be located in a quiet neighborhood just Northeast of the city. This home","You will be located in a quiet neighborhood just Northeast of the city. This home is in a great central location! You will be an easy 20 minutes from the airport, less than 15 minutes to the center of downtown and only a few blocks away from I-70 which will be your direct line to the mountains! You will be only a few blocks MLK Park and Station 26 Brewing, which hosts a different food truck every day. 5 minutes from the house there are multiple grocery stores, many places to eat and the Stapleton area that is home to coffee shops, restaurants, shops and live music/farmers markets on the weekend.  This home has all the convenience to the city, the mountains and anything you may need during your stay.",20,48,77,77,134,60,0,6,3,1.0,Guest suite,Entire home/apt,39.7694,-104.91192,80207,100_200,2.12710479836481,east,13,3,5
3102,"You are booking a private room with a commercial grade 2 electronic lock. The house is large, spacious, and beautiful. It is located just minutes from Downtown Denver! You can make your stay private, quiet, and relaxing in the comfort of your themed (correct, themed rooms!) room, or enjoy the social atmosphere in the many common areas.  We have hosted over 2000 guests, and our processes and policies are fine tuned to perfection. Checkin is automated, and communication is quick. Read more below!","You are booking a private room with a commercial grade 2 electronic lock. The house is large, spacious, and beautiful. It is located just minutes from Downtown Denver! You can make your stay private, quiet, and relaxing in the comfort of your themed (correct, themed rooms!) room, or enjoy the social atmosphere in the many common areas.  We have hosted over 2000 guests, and our processes and policies are fine tuned to perfection. Checkin is automated, and communication is quick. Read more below! All our rooms are marijuana friendly as well! We are in Denver, so we use 100% Wind Power in our homes and Environmentally Friendly Laundry Detergent! Your mother would be proud if you turned off the lights every time you left a room! All of our rooms are themed, so each stay can be completely unique The workspace and TV are in the downstairs common area. The whole house is free to use! Commons rooms, the yards, bathrooms and parking spaces are shared for you! You have designated space in the fr","A beautiful, family neighborhood surrounds this lovely house. You will love how it is barely far enough away from downtown to enjoy some quiet, while still being close enough to get involved if you wish! There are numerous parks a short walking distance away, enjoy them! Also, nearby are great restaurants (check the guidebook), shops, and entertainment! Feel free to ask about our local guide if you need help! We are well involved in the community and have many discounts at local places. They are all easily available in the locals section of your house.",16,46,75,75,55,24,100,2,1,2.0,House,Private room,39.718709999999994,-105.01933000000001,80219,under_100,1.74036268949424,south,15,1,2
3109,"We are located at Green Valley ranch which is the closest beautiful neighborhood to the airport. Shopping centers are very close to our place for any kind of everyday needs. Our place is very clean with quiet neighborhood. We provide all kitchenware  breakfast supplies, We allow our guests to cook and serve themselves. We really care for your safety so there a camera outside by the door. It is smoke free. Please contact the Owner, Addis anytime for any questions & concerns.","We are located at Green Valley ranch which is the closest beautiful neighborhood to the airport. Shopping centers are very close to our place for any kind of everyday needs. Our place is very clean with quiet neighborhood. We provide all kitchenware  breakfast supplies, We allow our guests to cook and serve themselves. We really care for your safety so there a camera outside by the door. It is smoke free. Please contact the Owner, Addis anytime for any questions & concerns. Really big, clean, and bright living room!!! 7.1 miles away from airport!!!! It's walkout basement and it has private entrance. Fence and yard. It has around 13 stairs with handrails to get into basement. Guests use the right side of the house unlocked fence door to get into the basement. Any time via Phone Our neighborhood is very quiet. There is Starbucks, king soopers and  other shopping centers within 5 - 10 minutes drive. There is Bus line to the airport and Denver Downtown.","Our neighborhood is very quiet. There is Starbucks, king soopers and  other shopping centers within 5 - 10 minutes drive.",25,50,80,169,85,0,0,8,3,2.0,House,Private room,39.79226,-104.73748,80249,under_100,1.9294189257142902,northeast,10,1,4
3110,"You'll be booking a private room with a commercial-grade(2)electronic-lock. The house is large, spacious & comfortable. It is located minutes from Downtown Denver! You can make your stay private, quiet & relaxing in the comfort of your themed Green Forest room, or enjoy the social atmosphere in the common areas.  We have hosted over a 1000 guests, our processes & policies are fine tuned. Check-in is automated & communication is quick. Read more below & messages on the app for questions. Thanks!","You'll be booking a private room with a commercial-grade(2)electronic-lock. The house is large, spacious & comfortable. It is located minutes from Downtown Denver! You can make your stay private, quiet & relaxing in the comfort of your themed Green Forest room, or enjoy the social atmosphere in the common areas.  We have hosted over a 1000 guests, our processes & policies are fine tuned. Check-in is automated & communication is quick. Read more below & messages on the app for questions. Thanks! All of the rooms are marijuana friendly!! We are in Denver, so we use 100% Wind-Power in our homes & Environmentally Friendly Laundry Detergent! Your mother would be proud!! All of our rooms are individually themed, so each stay has a unique feel! The whole house is free to use, unless it is locked! This includes, commons rooms, yards, bathrooms & parking spaces are shared for you! You have designated space in the fridge and cupboards with your room name on it. Only use your space or your person","A beautiful, family neighborhood surrounds this lovely house. You will love how it is barely far enough away from downtown to enjoy some quiet, while still being close enough to get involved if you wish! There are numerous parks a short walking distance away, enjoy them! Also, nearby are great restaurants (check the guidebook), shops, and entertainment! Feel free to ask about our local guide if you need help! We are well involved in the community and have many discounts at local places. They are all easily available in the locals section of your house.",30,60,89,89,55,24,100,3,1,2.0,House,Private room,39.691309999999994,-105.03493,80219,under_100,1.74036268949424,south,1,1,2
3113,"Unwind and enjoy the city in our Cozy and Clean Guest Suite!  We're new hosts on Airbnb and super excited to begin having guests stay at our recently furnished guest space.  We live in the main, separable part of the property and are excited for you to use our space as a home base for which to decompress or explore the city!","Unwind and enjoy the city in our Cozy and Clean Guest Suite!  We're new hosts on Airbnb and super excited to begin having guests stay at our recently furnished guest space.  We live in the main, separable part of the property and are excited for you to use our space as a home base for which to decompress or explore the city!",0,25,55,84,84,144,50,0,6,2,1.0,Guest suite,Entire home/apt,39.75676,-104.94854,80205,100_200,2.1583624920952498,central,6,3,5
3114,"This is a  private studio apt. with large deck on the 2nd floor of an 1891 Victorian home and overlooking West Highland.  All new.  A 6 block walk to Highlands Square with its shops & restaurants and 11 blocks to the Tennyson Street collection - and Lower Highlands (LoHi) is not much further.  About 1 1/2 miles from Union Station, Larimer Square, 16th St. Mall, Coors Field, Bronco Stadium,  Elitch Gardens.","This is a  private studio apt. with large deck on the 2nd floor of an 1891 Victorian home and overlooking West Highland.  All new.  A 6 block walk to Highlands Square with its shops & restaurants and 11 blocks to the Tennyson Street collection - and Lower Highlands (LoHi) is not much further.  About 1 1/2 miles from Union Station, Larimer Square, 16th St. Mall, Coors Field, Bronco Stadium,  Elitch Gardens. This new apartment is cool and quiet.  No smoking in the apartment but smoke what you like on the deck.  This is a wonderful neighborhood and as convenient to lower downtown (LoDo) as you can get. Your host is a 55 year resident of Denver and would enjoy showing you around, if you would like. West Highlland is a wonderful walking area close to other interesting neighborhoods as well.  As trendy a neighborhood as we have, if you go around the corner to 38th Ave the convenience of McDonalds, 7/11, Panera and several other neighborhood good breakfast lunch restaurants are nearby. You wi","West Highlland is a wonderful walking area close to other interesting neighborhoods as well.  As trendy a neighborhood as we have, if you go around the corner to 38th Ave the convenience of McDonalds, 7/11, Panera and several other neighborhood good breakfast lunch restaurants are nearby.",26,56,85,85,115,30,0,2,0,1.0,Loft,Entire home/apt,39.76872,-105.02998000000001,80211,100_200,2.06069784035361,northwest,5,7,1
3117,"Unwind and enjoy the city in our cozy and clean guest suite! We are experienced hosts and travelers on Airbnb and are super excited to begin having guests stay at our recently furnished guest space.  We live in the main, separable part of the property upstairs and are excited for you to use our space as a home base for which to decompress or explore the city!","Unwind and enjoy the city in our cozy and clean guest suite! We are experienced hosts and travelers on Airbnb and are super excited to begin having guests stay at our recently furnished guest space.  We live in the main, separable part of the property upstairs and are excited for you to use our space as a home base for which to decompress or explore the city! Enjoy our fully furnished downstairs suite complete with a bedroom, living room, bathroom and laundry room. We also have an outdoor charcoal grill that guests are welcome to use (bring your own charcoal). The downstairs suite features an 45 inch HDTV with an Apple TV and a SNES Classic game console. Bring your own logins for your favorite streaming services. A Kitchenette with a mini fridge, microwave, dinnerware and electric kettle are available. The space also features a temperature controlled wine cellar which is free for guests to use. A Bluetooth speaker for playing your favorite music is available in the bedroom. Various moo",Approximately 5 miles from the heart of downtown Denver. 2 miles from the Denver Zoo. Denver airport is approximately a 25-35 minute drive from our location.,26,56,84,84,98,45,0,4,1,1.0,Guest suite,Entire home/apt,39.76038,-104.91937,80207,under_100,1.99122607569249,east,6,3,5
3122,"You are booking a private room with a commercial grade 2 electronic lock. The house is large, spacious, and beautiful. It is located just minutes from Downtown Denver! You can make your stay private, quiet, and relaxing in the comfort of your themed (correct, themed rooms!) room, or enjoy the social atmosphere in the many common areas.  We have hosted over 2000 guests, and our processes and policies are fine tuned to perfection. Checkin is automated, and communication is quick. Read more below!","You are booking a private room with a commercial grade 2 electronic lock. The house is large, spacious, and beautiful. It is located just minutes from Downtown Denver! You can make your stay private, quiet, and relaxing in the comfort of your themed (correct, themed rooms!) room, or enjoy the social atmosphere in the many common areas.  We have hosted over 2000 guests, and our processes and policies are fine tuned to perfection. Checkin is automated, and communication is quick. Read more below! All our rooms are marijuana friendly as well! We are in Denver, so we use 100% Wind Power in our homes and Environmentally Friendly Laundry Detergent! Your mother would be proud if you turned off the lights every time you left a room! All of our rooms are themed, so each stay can be completely unique The TV and Workspace is in the Downstairs Common area The whole house is free to use! Commons rooms, the yards, bathrooms and parking spaces are shared for you! You have designated space in the frid","A beautiful, family neighborhood surrounds this lovely house. You will love how it is barely far enough away from downtown to enjoy some quiet, while still being close enough to get involved if you wish! There are numerous parks a short walking distance away, enjoy them! Also, nearby are great restaurants (check the guidebook), shops, and entertainment! Feel free to ask about our local guide if you need help! We are well involved in the community and have many discounts at local places. They are all easily available in the locals section of your house.",30,60,89,89,55,24,100,3,1,2.0,House,Private room,39.692609999999995,-105.0361,80219,under_100,1.74036268949424,south,1,1,2
3125,"You are booking a private room with a commercial grade 2 electronic lock. The house is large, spacious, and beautiful. It is located just minutes from Downtown Denver! You can make your stay private, quiet, and relaxing in the comfort of your themed (correct, themed rooms!) room, or enjoy the social atmosphere in the many common areas.  We have hosted over 2000 guests, and our processes and policies are fine tuned to perfection. Checkin is automated, and communication is quick. Read more below!","You are booking a private room with a commercial grade 2 electronic lock. The house is large, spacious, and beautiful. It is located just minutes from Downtown Denver! You can make your stay private, quiet, and relaxing in the comfort of your themed (correct, themed rooms!) room, or enjoy the social atmosphere in the many common areas.  We have hosted over 2000 guests, and our processes and policies are fine tuned to perfection. Checkin is automated, and communication is quick. Read more below! All our rooms are marijuana friendly as well! We are in Denver, so we use 100% Wind Power in our homes and Environmentally Friendly Laundry Detergent! Your mother would be proud if you turned off the lights every time you left a room! All of our rooms are themed, so each stay can be completely unique. The whole house is free to use! Commons rooms, the yards, bathrooms and parking spaces are shared for you! You have designated space in the fridge and cupboards with your room color on it. Only use","A beautiful, family neighborhood surrounds this lovely house. You will love how it is barely far enough away from downtown to enjoy some quiet, while still being close enough to get involved if you wish! There are numerous parks a short walking distance away, enjoy them! Also, nearby are great restaurants (check the guidebook), shops, and entertainment! Feel free to ask about our local guide if you need help! We are well involved in the community and have many discounts at local places. They are all easily available in the locals section of your house.",30,60,89,89,55,24,100,3,1,2.0,House,Private room,39.694179999999996,-105.035,80219,under_100,1.74036268949424,south,1,1,2
3127,"Luxury and Victorian charm come together in this boutique hotel Studio-Suite located in the Capitol Hill area of Denver. Centrally located just blocks East of Downtown Denver. Easy access from and to Denver Airport. Walk to Cheesemen Park, City Park, famous restaurants on 17th Ave, and just a short ride to Downtown/Convention Center. This unit is run like a short term rental apartment, not like a hotel room","Luxury and Victorian charm come together in this boutique hotel Studio-Suite located in the Capitol Hill area of Denver. Centrally located just blocks East of Downtown Denver. Easy access from and to Denver Airport. Walk to Cheesemen Park, City Park, famous restaurants on 17th Ave, and just a short ride to Downtown/Convention Center. This unit is run like a short term rental apartment, not like a hotel room",0,27,54,81,347,50,60,0,2,0,1.0,Apartment,Entire home/apt,39.73919,-104.96618000000001,80218,under_100,1.69897000433602,central,9,2,7
